YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2015,27565CRTNT200CE,1.1E+11,CERTAINTEED CORP,200 CERTAINTEED RD,OXFORD,GRANVILLE,NC,27565,,,36.292783,-78.613483,NO,324,Petroleum,,,,,,,324122,,,,,,1.31521E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,1.9153,0,0,0,0,0,0,0,0,0,0,0,0,1.9153,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6588,0,0,0,0,0,0,38.6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5741,0,0,1.9153,38.6588,0,0,0,0,0,0.5741,0,41.1482,,PRODUCTION,0.95,SAINT-GOBAIN CORP,2358265
2015,27217NTNLS226GL,1.10016E+11,NATIONAL SPINNING CO INC,226 GLEN RAVEN RD,BURLINGTON,ALAMANCE,NC,27217,,,36.111279,-79.463578,NO,313,Textiles,,,,,,,313310,,,,,,1.31521E+12,CHLORINE DIOXIDE,10049044,167296,NO,TRI,NO,0,NO,R,Pounds,382,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,1529,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,382,0,0,382,0,0,0,0,0,0,0,1529,1911,,PRODUCTION,1,NATIONAL SPINNING CO INC,1603570
2015,27573CGNTR331AL,1.1E+11,CPI USA NORTH CAROLINA LLC,331 ALLIE CLAY RD,ROXBORO,PERSON,NC,27573,,,36.43286,-78.96017,NO,2211,Electric Utilities,,,,,,,221112,221117,,,,,1.31521E+12,COBALT COMPOUNDS,N096,649970,YES,TRI,YES,1,YES,R,Pounds,4.8,10,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28014.8,0,0,14.8,28000,0,0,0,0,0,0,0,28014.8,,PRODUCTION,1.16,NA,
2015,27302CLLNC100MA,1.10007E+11,LIGGETT GROUP LLC,100 MAPLE LN,MEBANE,ALAMANCE,NC,27302,,,36.07472,-79.30186,NO,3122,Tobacco,,,,,,,312230,,,,,,1.31521E+12,NICOTINE AND SALTS,N503,649897,NO,TRI,NO,0,NO,R,Pounds,5,6494,0,0,0,0,0,0,0,0,0,0,0,0,6499,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,0,0,255,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8849,0,0,6499,5,2095,0,0,0,0,0,0,8599,,PRODUCTION,1,VECTOR GROUP LTD,615060886
2015,28472CMPBL1476S,1.1E+11,CAMPBELL OIL & GAS CO,1476 S JK POWELL BLVD,WHITEVILLE,COLUMBUS,NC,28472,,,34.30961,-78.71479,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31521E+12,"1,2,4-TRIMETHYLBENZENE",95636,16261,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1,CAMPBELL OIL & GAS CO,NA
2015,27806TXSGLHIGHW,1.10001E+11,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,,,35.37745,-76.778816,NO,325,Chemicals,,,,,,,325312,325180,212392,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,10,32,0,0,0,0,0,0,22583,0,0,0,29,0,22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22654.6,0,22583,71,0.6,0,0,0,0,0,0,0,22654.6,0,PRODUCTION,1.05,POTASH HOLDING CO,79102116
2015,28054WLSHC207TE,1.10042E+11,LUBRIZOL,207 TELEGRAPH DR,GASTONIA,GASTON,NC,28056,,,35.20132,-81.20716,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,ACRYLAMIDE,79061,7575,YES,TRI,NO,0,YES,R,Pounds,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,17,0,19,,PRODUCTION,0.82,BERKSHIRE HATHAWAY INC,1024314
2015,28054WLSHC207TE,1.10042E+11,LUBRIZOL,207 TELEGRAPH DR,GASTONIA,GASTON,NC,28056,,,35.20132,-81.20716,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,BUTYL ACRYLATE,141322,38281,NO,TRI,NO,0,NO,R,Pounds,86,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,87,0,0,0,0,0,0,4414,0,4501,,PRODUCTION,0.75,BERKSHIRE HATHAWAY INC,1024314
2015,27709SCMMT2601W,1.1E+11,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,27709,,,35.93214,-78.84981,NO,331,Primary Metals,,,,,,,331420,,,,,,1.31521E+12,CERTAIN GLYCOL ETHERS,N230,649541,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
2015,27709SCMMT2601W,1.1E+11,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,27709,,,35.93214,-78.84981,NO,331,Primary Metals,,,,,,,331420,,,,,,1.31521E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,649475,YES,TRI,YES,1,NO,R,Pounds,21,1.9,0.19,0,0,0,0,0,0,0,0,0,0,0,23.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2890,0,0,0,0,0,0,2890,0,1650,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,2913.09,0,0,23.09,2890,0,0,0,0,1650,0,0,4563.09,,PRODUCTION,1,NA,
2015,27577LMPML210N2,1.10013E+11,LAMPE & MALPHRUS LUMBER CO,210 N TENTH ST,SMITHFIELD,JOHNSTON,NC,27577,,,35.511462,-78.335034,NO,321,Wood Products,,,,,,,321113,,,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,35.75,0,0,0,0,0,0,35.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.05,0,0,8.3,35.75,0,0,0,0,0,0,0,44.05,,PRODUCTION,1.01,NA,
2015,28677MCKML149WA,1.10001E+11,MACK MOLDING CO,149 WATER TANK RD,STATESVILLE,IREDELL,NC,28677,,,35.77122,-80.99968,NO,325,Chemicals,,,,,,,325991,,,,,,1.31521E+12,ANTIMONY COMPOUNDS,N010,649921,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,MACK GROUP,2068096
2015,28402CPNDSHIGHW,1.10007E+11,INVISTA SA RL-WILMINGTON,4600 HWY 421 N,WILMINGTON,NEW HANOVER,NC,28401,,,34.313566,-77.98055,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,PHTHALIC ANHYDRIDE,85449,10355,YES,TRI,NO,0,NO,R,Pounds,910,8,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,16000,918,0,0,918,0,0,0,0,0,0,0,16000,16918,,PRODUCTION,1.04,KOCH INDUSTRIES INC,6944334
2015,27403DSTNC1025H,1.1E+11,SHERWIN-WILLIAMS CO,1025 HOWARD ST,GREENSBORO,GUILFORD,NC,27403,,,36.06238,-79.83395,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,XYLENE (MIXED ISOMERS),1330207,84970,YES,TRI,NO,0,NO,R,Pounds,825,2647,0,0,0,0,0,0,0,0,0,0,0,0,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,76641,0,76641,0,0,0,0,5485,0,5485,3472,0,0,3472,0,0,0,76641,74779,6,21359,5485,181742,,PRODUCTION,0.92,THE SHERWIN-WILLIAMS CO,4206397
2015,28384SPXVL1491N,1.10016E+11,MUELLER STEAM SPECIALTY,1491 NC HWY 20 W,SAINT PAULS,ROBESON,NC,28384,,,34.820372,-79.002821,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1.31521E+12,ETHYLBENZENE,100414,19406,YES,TRI,NO,0,NO,R,Pounds,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0,0,4.79,0,0,0,0,0,0,0,0,4.79,,PRODUCTION,0.33,WATTS REGULATOR,152163093
2015,27806TXSGLHIGHW,1.10001E+11,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,,,35.37745,-76.778816,NO,325,Chemicals,,,,,,,325312,325180,212392,,,,1.31521E+12,SELENIUM COMPOUNDS,N725,650044,YES,TRI,YES,1,NO,R,Pounds,14,22,0,0,0,0,0,0,3234,0,0,0,0,0,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,0,3234,36,0,0,0,0,0,0,0,0,3270,0,PRODUCTION,1.05,POTASH HOLDING CO,79102116
2015,27886KHNCR4047M,1.10013E+11,KEIHIN CAROLINA SYSTEM TECHNOLOGY LLC,4047 MCNAIR RD,TARBORO,EDGECOMBE,NC,27886,,,35.883976,-77.587302,NO,336,Transportation Equipment,,,,,,,336310,,,,,,1.31521E+12,TOLUENE,108883,25452,YES,TRI,NO,0,NO,R,Pounds,937,8429,0,0,0,0,0,0,0,0,0,0,0,0,9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9366,0,0,9366,0,0,0,0,0,0,0,0,9366,0,PRODUCTION,1,NA,
2015,27820GRGPCAMPAC,1.1E+11,GEORGIA-PACIFIC CHEMICALS LLC,200 AMPAC RD,CONWAY,NORTHAMPTON,NC,27820,,,36.429167,-77.223611,NO,325,Chemicals,,,,,,,325199,325211,,,,,1.31521E+12,FORMALDEHYDE,50000,1008,YES,TRI,NO,0,YES,R,Pounds,640,29000,18,0,0,0,0,0,0,4,0,0,0,0,29662,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3909,38150,2494,0,0,0,44553,29672,0,0,30000,10,0,0,0,2100,0,190000,45000,267110,,PRODUCTION,1.03,KOCH INDUSTRIES INC,6944334
2015,27820GRGPCAMPAC,1.1E+11,GEORGIA-PACIFIC CHEMICALS LLC,200 AMPAC RD,CONWAY,NORTHAMPTON,NC,27820,,,36.429167,-77.223611,NO,325,Chemicals,,,,,,,325199,325211,,,,,1.31521E+12,PHENOL,108952,25510,YES,TRI,NO,0,NO,R,Pounds,1800,17000,3,0,0,0,0,0,0,27,0,0,0,0,18830,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,6703,508,7707,0,0,0,14918,19129,0,0,19000,300,0,0,0,0,0,1000,15000,35300,,PRODUCTION,1.03,KOCH INDUSTRIES INC,6944334
2015,28384SPXVL1491N,1.10016E+11,MUELLER STEAM SPECIALTY,1491 NC HWY 20 W,SAINT PAULS,ROBESON,NC,28384,,,34.820372,-79.002821,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1.31521E+12,TOLUENE,108883,25452,YES,TRI,NO,0,NO,R,Pounds,0,118.07,0,0,0,0,0,0,0,0,0,0,0,0,118.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.07,0,0,118.07,0,0,0,0,0,0,0,0,118.07,,PRODUCTION,0.92,WATTS REGULATOR,152163093
2015,28213FLRDSHWY11,1.10012E+11,GERDAU LONG STEEL NA-CHARLOTTE MILL,6601 LAKEVIEW RD,CHARLOTTE,MECKLENBURG,NC,28269,,,35.33902,-80.82926,NO,332,Fabricated Metals,,,,,,,332312,,,,,,1.31521E+12,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,755371,YES,Dioxin,NO,0,NO,R,Grams,0,0.0011577,0,0,0,0,0,0,0,0,0,0,0,0,0.5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060087,0,0,0,0,0,0,0.060087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585687,0,0,0.5256,0.060087,0,0,0,0,0,0,0,0.585687,,PRODUCTION,1.25,GERDAU USA INC,196539548
2015,27042HLSTDHWY31,1.1001E+11,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,,,36.344558,-80.047558,NO,331,Primary Metals,,,,,,,331420,,,,,,1.31521E+12,BARIUM,7440393,149997,NO,TRI,NO,3,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
2015,27042HLSTDHWY31,1.1001E+11,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,,,36.344558,-80.047558,NO,331,Primary Metals,,,,,,,331420,,,,,,1.31521E+12,BERYLLIUM,7440417,150003,YES,TRI,YES,1,YES,R,Pounds,0,34.83,0,0,0,0,0,0,0,0,0,0,0,0,34.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.83,0,0,34.83,0,0,0,0,0,0,0,0,34.83,,PRODUCTION,0.72,NA,
2015,28458MRPHY152FA,1.10046E+11,MURPHY-BROWN LLC ROSEMARY FEED MILL,152 FARROW TO FINISH LN,ROSE HILL,DUPLIN,NC,28458,,,34.807072,-78.023775,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,R,Pounds,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0,0,2.87,4.29,0,0,0,0,0,0,0,7.16,,PRODUCTION,1.96,MURPHY BROWN LLC,39055368
2015,28402CPNDSHIGHW,1.10007E+11,INVISTA SA RL-WILMINGTON,4600 HWY 421 N,WILMINGTON,NEW HANOVER,NC,28401,,,34.313566,-77.98055,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,18280,0,0,0,0,0,0,0,0,0,0,0,18280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18280,0,0,18280,0,0,0,0,0,0,16000,0,34280,,PRODUCTION,1.04,KOCH INDUSTRIES INC,6944334
2015,2770WPLMST312PL,1.10019E+11,ARGOS READY MIX PLUM ST CONCRETE PLANT,312 S PLUM ST,DURHAM,DURHAM,NC,27703,,,35.9826,-78.88321,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.014,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0.017,0,0,0,0,0,0,0,0,0.017,,PRODUCTION,0.6,ARGOS USA CORP,78318694
2015,2759WSTHRN15JEF,1.10002E+11,SOUTHERN LITHOPLATE INC-YOUNGSVILLE FACILITY,105 JEFFREY WAY,YOUNGSVILLE,FRANKLIN,NC,27596,,,36.03546,-78.49081,NO,323,Printing,,,,,,,323120,,,,,,1.31522E+12,2-METHOXYETHANOL,109864,26211,NO,TRI,NO,0,NO,R,Pounds,259,409,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,2048,668,0,0,668,0,0,0,0,0,0,20025,2048,22741,,PRODUCTION,0.83,NA,
2015,28208SHLND3930G,1.1E+11,NEXEO SOLUTIONS LLC,3930 GLENWOOD DR,CHARLOTTE,MECKLENBURG,NC,28208,,,35.25092,-80.88668,NO,4246,Chemical Wholesalers,,,,,,,424690,562211,,,,,1.31521E+12,METHYL ISOBUTYL KETONE,108101,24851,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87800,0,0,87800,250,0,0,0,0,250,30389,0,30389,500,0,0,0,0,0,500,87800,0,0,0,0,87800,0,30389,0,250,0,500,118939,,PRODUCTION,0.88,NEXEO SOLUTIONS HOLDINGS LLC,78346156
2015,28456HXNCM333NE,1.1E+11,HEXION INC,333 NEILS EDDY RD,RIEGELWOOD,COLUMBUS,NC,28456,,,34.32599,-78.19946,NO,325,Chemicals,,,,,,,325199,,,,,,1.31521E+12,AMMONIA,7664417,17294687,NO,TRI,NO,0,NO,R,Pounds,0,4020,31,0,0,0,0,0,0,0,0,0,0,0,4051,138.8,208.2,347,0,0,0,0,0,0,0,0,0,0,6765,0,0,0,0,0,0,6903.8,0,0,0,0,0,0,0,0,0,0,0,80.5,3418,0,0,3706.7,11093.6,0,0,4051,6765,138.8,0,0,0,0,21889,3706.7,36550.5,,PRODUCTION,1.07,HEXION HOLDINGS LLC,965214146
2015,28456HXNCM333NE,1.1E+11,HEXION INC,333 NEILS EDDY RD,RIEGELWOOD,COLUMBUS,NC,28456,,,34.32599,-78.19946,NO,325,Chemicals,,,,,,,325199,,,,,,1.31521E+12,FORMALDEHYDE,50000,1008,YES,TRI,NO,0,YES,R,Pounds,506,5205,10,0,0,0,0,0,0,0,0,0,0,0,5721,2238.88,25747.12,27986,0,0,0,0,0,0,0,0,0,0,131.5,0,0,0,0,0,0,2370.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25747.12,10330.26,0,0,5721,131.5,2238.88,0,0,0,0,182421,25747.12,216259.5,,PRODUCTION,0.79,HEXION HOLDINGS LLC,965214146
2015,28345TRNTY11EVH,1.1E+11,TRINITY MANUFACTURING INC,11 E V.HOGAN DR,HAMLET,RICHMOND,NC,28345,,,34.918889,-79.673333,NO,325,Chemicals,,,,,,,325199,325180,,,,,1.31521E+12,NITROMETHANE,75525,5637,NO,TRI,NO,0,YES,R,Pounds,0.41,1089.58,0,0,0,0,0,0,0,0,0,0,0,0,1089.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333.99,0,0,1089.99,0,1244,0,0,0,0,0,0,2333.99,,PRODUCTION,1.08,TRICAL INC,28715530
2015,28333GRGPCOLDMO,1.1E+11,GEORGIA-PACIFIC WOOD PRODUCTS LLC  DUDLEY FACILITY,139 BREWINGTON RD,DUDLEY,WAYNE,NC,28333,,,35.25875,-78.03138,NO,321,Wood Products,,,,,,,321212,321113,,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.0025,27.5,0,0,0,0,0,0,0,0,0,0,0,0,27.5025,0,0,0,0,0,0,0,0,0,0,0,0,0,65.66,0,0,0,0,0,0,65.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1625,0,0,27.5025,65.66,0,0,0,0,0,0,0,93.1625,,PRODUCTION,1.05,KOCH INDUSTRIES INC,NA
2015,28105RDTRS600RA,1.10001E+11,RADIATOR SPECIALTY CO,600 RADIATOR RD,INDIAN TRAIL,UNION,NC,28079,,,35.058531,-80.655417,NO,325,Chemicals,,,,,,,325998,,,,,,1.31521E+12,TETRACHLOROETHYLENE,127184,34157,YES,TRI,NO,0,YES,R,Pounds,0,0,96,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,96,PRODUCTION,0.91,NA,
2015,28560WYRHSSTREE,1.1E+11,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,,,35.212247,-77.114823,NO,322,Paper,,,,,,,322110,,,,,,1.31521E+12,PHENOL,108952,25510,YES,TRI,NO,0,NO,R,Pounds,12,14850,0,0,0,0,0,0,0,0,0,0,0,0,14862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14862,0,0,14862,0,0,2090,1,0,0,2097,0,19050,,PRODUCTION,1.02,INTERNATIONAL PAPER CO,1316561
2015,28560WYRHSSTREE,1.1E+11,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,,,35.212247,-77.114823,NO,322,Paper,,,,,,,322110,,,,,,1.31521E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,95.3,3.7,0,0,0,0,0,0,0,99,,PRODUCTION,1.02,INTERNATIONAL PAPER CO,1316561
2015,28328THLND424RA,1.1E+11,SMITHFIELD-CLINTON,424 E RAILROAD RD,CLINTON,SAMPSON,NC,28328,,,34.994252,-78.313318,NO,311,Food,,,,,,,311611,311613,311612,,,,1.31521E+12,CHLORINE DIOXIDE,10049044,167296,NO,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,24933,0,24938,,ACTIVITY,0.96,UNITED GLOBAL FOODS US HOLDINGS INC,NA
2015,28560WYRHSSTREE,1.1E+11,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,,,35.212247,-77.114823,NO,322,Paper,,,,,,,322110,,,,,,1.31521E+12,AMMONIA,7664417,17294687,NO,TRI,NO,0,NO,R,Pounds,500,88648,9212,0,0,0,0,0,0,0,0,0,0,0,98360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98360,0,0,98360,0,0,0,0,0,0,0,0,98360,,PRODUCTION,1.02,INTERNATIONAL PAPER CO,1316561
2015,28472CMPBL1476S,1.1E+11,CAMPBELL OIL & GAS CO,1476 S JK POWELL BLVD,WHITEVILLE,COLUMBUS,NC,28472,,,34.30961,-78.71479,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31521E+12,XYLENE (MIXED ISOMERS),1330207,84970,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1,CAMPBELL OIL & GAS CO,NA
